Text,Sentiment
"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .",1
`` This is a win for all OEMs targeting to develop WiMAX products .,1
"`` This is super nasty , '' said Eric Schultze , chief technology officer at Shavlik Technologies LLC , a St. Paul , Minn.-based maker of patch management tools .",0
"`` This transaction supports Huhtamaki 's strategic review of rigid plastic consumer goods operations '' , says Huhtam+?ki Oyj 's CEO Jukka Moisio .",0.5
"`` This vessel order will help Aspo secure the long-term competitiveness of its fleet , both in terms of technology and pricing .",1
`` Those uncertainties cloud the long-term outlook . '',0
"`` Tom Doring has a long and successful career in the drives business , and he knows the American market .",0.5
"`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''",0.5
"`` Uncommonly weak snow conditions in nearly every market have affected our first quarter result , '' Chief Executive Roger Talermo said .",0
"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .",1
"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .",1
"`` We are delighted to welcome Elisa to our Board of Directors , '' said Garry McGuire , CEO of RMG Networks .",1
"`` We are happy to be working with Rapala to encourage boaters and anglers to introduce newcomers to the sport , '' said RBFF President & CEO Frank Peterson .",1
`` We are pleased to deliver the Basware Invoice Automation solution to a major retail company in the US .,1
`` We are pleased to welcome Tapeks Noma into Cramo group .,1
`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',1
`` We are proud to contribute to the creation of a world-class airport facility with KONE 's innovative People Flow TM solutions .,1
"`` We are proud to welcome another distribution facility to north Mississippi and the region known as the logistics center of the United States , '' said Gray Swoope , executive director of MDA .",1
`` We are selling an information systems development business to the Finns .,0.5
"`` We are very pleased to be working with Fujitsu and NTT DoCoMo to advance the progress of LTE , '' said Juergen Walter , Head of Converged Core , Nokia Siemens Networks .",1
"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",0
"`` We continued actively to focus R&D and to position our offering away from point solutions towards dynamic end-to-end solutions , '' Ervio stated .",1
`` We could be there .,0.5
"`` We cut our frequency to New York last year , which explains the fall , '' he said .",0
"`` We have a group of 120 volunteers made up of Digicel employees who will manage the distribution ... Over the next week , they will distribute the 19,000 tents to more than 150 organizations , '' Digicel Haiti CEO Maarten Boute said .",0.5
"`` We have a license agreement with Nokia Corp. which in part expires on April 9 , 2007 .",0.5
"`` We have analyzed Kaupthing Bank Sweden and found a business which fits well into Alandsbanken , '' said Alandsbanken 's chief executive Peter Wiklof in a statement .",1
"`` We have become convinced that we can do that very quickly , '' he told Finnish business reporters .",0.5
"`` We have come out with a decision which is based on our preliminary economic , operational and environmental findings , '' Karvinen said .",0.5
"`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in uniting the two into a smooth user experience .",1
"`` We have tailored our solutions to meet Solel 's technical requirements , and the result is both cost-effective manufacturing and highest-quality reflectors . ''",1
`` We have the most expensive water brand in Finland at the moment . '',0.5
"`` We hope to clarify our policies to Finnish businesses where there are any gray areas , '' Motlanthe said .",0.5
`` We know there are some of our own people out there . '',0.5
"`` We love Activision 's fresh , colorful approach to Rapala : We Fish , '' said Kelly Brockpahler , Rapala .",1
"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",1
"`` We reached agreement with the union that flights will continue as normal , '' Finnair spokesman Usko Maatta said .",1
"`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''",0
`` We 've been feeling quite positive about the region as a whole .,1
`` We want to serve K-citymarket customers by offering them interesting and topical selections .,0.5
`` We were the lowest bidders and now the final approval is awaited . '',1
"`` We will continue to make it easier for users to explore services on their handsets and will work towards bringing Internet to a wider range of devices including mid and low-end devices , '' said Kallasvuo .",0.5
"`` We will now , after the relevant authority approvals , make a mandatory bid as required by the Finnish Securities Markets Act .",0.5
"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .",1
"`` With this agreement , we can continue our good cooperationand at the same time release capital that has been tied up in ourmachinery operation .",1
`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model .,0.5
"+_lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +_lo P+?rnits , chairman of the supervisory board of +_lemiste City and Mainor .",0.5
+1 user: QCO  New MS Study results... enjoy,1
1 April 2011 - Finnish machinery rental company Ramirent Oyj HEL : RMR1V said today it has acquired the assets of sector player Stavebni Doprava a Mechanizace SDM in the Czech Republic for an undisclosed sum .,0.5
1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,1
1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,1
1 November 2010 - Finnish textile and clothing company Marimekko Oyj ( HEL : MMO1V ) announced on Friday the opening of its first concept store in Seoul in cooperation with Japanese sector player Look Inc ( TYO : 8029 ) .,1
1 of 2: the game the momos have to play now is what stock will pop next on earnings? price action today says NFX,1
"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .",0.5
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,1
11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,0
"11.59 is next fib level in P, but if we can get a dollar roll, I will be happy.",0
"128,538 shares can still be subscribed for with Series E share options , max .",0.5
15 December 2010 - Finnish-German telecoms equipment maker Nokia Siemens Networks said today it won a contract to upgrade the radio network of home-based telecommunications company Elisa Oyj HEL : ELI1V .,1
15 November 2010 - Finnish energy company Fortum Oyj HEL : FUM1V said today it and partners started negotiations to establish a new operating model for energy supply in the Turku region of western Finland .,0.5
15 September 2010 - Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,0.5
15/16 stocks on Watchlist higher- Hope ur listenin  F KBH GPX SSQ SBX CSOD HD CHK EBAY TEX I ITG ,1
16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will deliver minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .,1
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,0
18 January 2010 - Finnish IT consultancy Trainers ' House Oyj HEL : TRH1V said last Friday it resolved to issue a EUR5m hybrid bond to domestic investors in a bid to strengthen its capital structure .,1
18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,0
"18 May 2010 - Finnish electronics producer Elcoteq SE HEL : ELQAV said today that it has signed an extensive cooperation agreement on industrialisation , manufacturing , distribution and after-market services for mobile phones with Japan 's Sharp TYO : 6753 .",1
